"","cohort1 C1D01 log2fc","cohort1 C1D08 log2fc","cohort1 C1D15 log2fc","cohort1 C1D22 log2fc","cohort1 C2D01 log2fc","cohort1 C2D08 log2fc","cohort1 C2D15 log2fc","cohort1 C3D01 log2fc","cohort1 C4D01 log2fc","cohort1 FUW04 log2fc","cohort1 FUW12 log2fc","cohort1 C1D01 p.value","cohort1 C1D08 p.value","cohort1 C1D15 p.value","cohort1 C1D22 p.value","cohort1 C2D01 p.value","cohort1 C2D08 p.value","cohort1 C2D15 p.value","cohort1 C3D01 p.value","cohort1 C4D01 p.value","cohort1 FUW04 p.value","cohort1 FUW12 p.value","cohort1 C1D01 BH.FDR","cohort1 C1D08 BH.FDR","cohort1 C1D15 BH.FDR","cohort1 C1D22 BH.FDR","cohort1 C2D01 BH.FDR","cohort1 C2D08 BH.FDR","cohort1 C2D15 BH.FDR","cohort1 C3D01 BH.FDR","cohort1 C4D01 BH.FDR","cohort1 FUW04 BH.FDR","cohort1 FUW12 BH.FDR","cohort2 C1D08 log2fc","cohort2 C1D15 log2fc","cohort2 C1D22 log2fc","cohort2 C2D01 log2fc","cohort2 C2D08 log2fc","cohort2 C2D15 log2fc","cohort2 C3D01 log2fc","cohort2 C4D01 log2fc","cohort2 FUW04 log2fc","cohort2 FUW12 log2fc","cohort2 C1D08 p.value","cohort2 C1D15 p.value","cohort2 C1D22 p.value","cohort2 C2D01 p.value","cohort2 C2D08 p.value","cohort2 C2D15 p.value","cohort2 C3D01 p.value","cohort2 C4D01 p.value","cohort2 FUW04 p.value","cohort2 FUW12 p.value","cohort2 C1D08 BH.FDR","cohort2 C1D15 BH.FDR","cohort2 C1D22 BH.FDR","cohort2 C2D01 BH.FDR","cohort2 C2D08 BH.FDR","cohort2 C2D15 BH.FDR","cohort2 C3D01 BH.FDR","cohort2 C4D01 BH.FDR","cohort2 FUW04 BH.FDR","cohort2 FUW12 BH.FDR"
"CCL8",0.543826059316731,0.685414284334853,0.415808170792031,0.714284719491365,0.075087258422815,1.00717910323323,1.4285936676202,0.841106135055007,0.928158361674011,0.905677444750735,0.857329156798326,0.249561493226248,0.0823616810497889,0.302187843867748,0.132932134471173,0.86221425455171,0.00515099511949014,0.114015943920214,0.143212178923861,0.0814025173317389,0.0339404248430643,0.110181269384601,0.342844187296254,0.118920182332093,0.41114980680083,0.483027266125135,0.900393483535549,0.0145773161881571,0.25710368230614,0.936246853326614,0.668954744404277,0.480031639439955,0.44986013903399,0.431469079223572,0.173083366359368,0.313289266883774,0.77908287565387,0.0784485383497248,-0.00855256876844105,0.242272889571313,0.187016256273435,0.483586582624437,0.389601077919187,0.283157983621304,0.586095515320901,0.457482283759104,0.0960042052543327,0.865153138680792,0.982835402480529,0.500586822563337,0.62805304805985,0.372074723022781,0.569084686177209,0.829332058865982,0.860544925755745,0.85740057154852,0.985597039484581,0.980338618042941,0.991595076299428,0.976462085782201,0.999422392379728,0.923506163112841,0.823933829778933
"IRF3",-0.750858516142264,-1.08418120619807,-0.450623749826527,-0.193084312733376,-0.446413225230087,-0.586569083913245,-0.229324853573344,0.123772895696883,-0.0447609481228215,0.330584684506917,0.303846535407132,0.000689762839707291,0.000475227351012412,0.110437666247351,0.436108628523212,0.0967357016549313,0.0360168599924334,0.394699353428823,0.583750126167876,0.830567387996899,0.136576017661254,0.297465582597257,0.00386540363637947,0.00206769697900325,0.198302850512299,0.727417773631529,0.181901684839505,0.0658215616792378,0.574589809269067,0.961712447162925,0.97024528758119,0.563029154165884,0.669815959148682,0.102003597932224,-0.417502840665255,-0.244330984579797,-0.179861488262951,-0.163849420871503,-0.0655779097406382,-0.302421690345412,0.0118805698374366,0.101713160238357,0.0131652914197078,0.734536303492329,0.105626197675358,0.341911216283532,0.471454671545226,0.512327803687026,0.736236889866036,0.336831031715413,0.961387801581757,0.737293815550361,0.944409052811196,0.938825725477138,0.519864590297847,0.850641391643154,0.985597039484581,0.964187665358425,0.962378936868768,0.976462085782201,0.999422392379728,0.951009965507351,0.972047709434151
"IL1RL1",-0.755741698342267,-0.963181024267874,-0.0317952162628312,0.175878633989811,-0.102990228248931,-0.504703354392668,0.578960829481827,0.16101600008057,-0.547580822024225,-0.394706830879862,-0.124706846073612,0.118077536948603,0.00790816678542245,0.929495647301982,0.564554676378263,0.769883833030251,0.102603622925503,0.0410372561591076,0.512040493684377,0.0708883652723,0.118405961504014,0.64097896551068,0.18879063817206,0.0169546303051103,0.942821749772261,0.81932806879512,0.826953189370839,0.155693433179182,0.131226480147203,0.961712447162925,0.661874343575451,0.56138943621495,0.857185587183192,-0.0273378796300145,0.781791687651793,0.508773106182832,0.239625797959916,0.620112832109761,0.707926867926282,0.625019073315895,0.491976233268135,1.00573185104372,0.94584238220979,0.95205305209643,0.08612802741022,0.1217524705193,0.640044885094665,0.0320053419635504,0.0546541498392107,0.147158482179166,0.308464055814756,0.0150871309374269,0.0563615273338847,0.997011108060841,0.500110512657439,0.831710950726774,0.985597039484581,0.830837061267061,0.667831052431898,0.97228035876662,0.999422392379728,0.855921200397625,0.490774208994829
"CCL3",0.36937871792555,0.439786707923531,1.34712278276254,0.633856376505832,0.69431500031614,0.967407032677117,2.24426035649146,0.848385233386557,0.75796143596193,1.09043476011818,0.510743573964592,0.455057066916445,0.211775558147892,0.00491652677414932,0.130693980267952,0.0723572197048357,0.0239217712802091,0.0271632827971671,0.275477539636583,0.248637577175618,0.0634147178775981,0.399184978794422,0.551525267397661,0.268154286155944,0.0239080590033903,0.483027266125135,0.145227611180628,0.0475077984020995,0.102654522450431,0.959451781224681,0.78445723884069,0.505531412939726,0.74924697000967,-0.917303147952321,-0.117819158563066,-0.519725619696476,-0.346135909552622,-0.0305722892004241,-0.1677383015755,-0.599209404123324,-0.644274498810694,0.195045508453219,0.893569348670876,0.196247886268289,0.698697079741496,0.1768189110063,0.425891221965864,0.938923039220426,0.644635371249997,0.320848619689748,0.305148471797061,0.759309512128937,0.357931256698979,0.829332058865982,0.913442897947622,0.835609065321038,0.985597039484581,0.988250998152791,0.94280005200904,0.976462085782201,0.999422392379728,0.951009965507351,0.756906731024548
"THY1",0.123568464008873,0.0385027511118682,-0.242593201969531,0.0547958914737669,-0.162552403120137,-0.598866572001391,-0.512240718814909,-0.159279124333985,-0.287786356777384,0.309550887337209,-0.265684281555917,0.793487246465538,0.921476820963782,0.561085726869253,0.917301893634851,0.752213145354852,0.340888643494371,0.390984997808764,0.702689117687992,0.581046363887012,0.48140398060405,0.712065458676963,0.831734290887685,0.929689626854725,0.661613586266661,0.975152144797123,0.817538087809199,0.414040712913764,0.573309608185908,0.971150144921145,0.899988970386971,0.833116287096921,0.891657189405224,0.774172177112951,-0.425365647266439,-0.0306454784262698,0.117141951988482,0.546267350579787,0.505707310873946,0.238337229376873,0.137940914515417,0.352048119794818,0.434173476313966,0.0325363962339922,0.327757673472321,0.944661361705574,0.769367469684321,0.137924334729789,0.168802692449085,0.460445548383879,0.765882206411447,0.533854646033196,0.336416692793777,0.829332058865982,0.705120054508029,0.976668746343485,0.985597039484581,0.872198138865918,0.773568032233672,0.976462085782201,0.999422392379728,0.925504671078065,0.74379628172374
"ATG5",0.103490042980271,0.0690899750188191,-0.342979406606088,-0.0639332087131319,-0.415791443316875,-0.385526246621207,-0.0549534143641819,-0.136371098737873,0.129694643907643,0.0821285279388285,0.15571371382574,0.616740899489101,0.685818682613578,0.32854711987289,0.833652765066699,0.1694478818023,0.173833146826686,0.794829895045489,0.589332819275099,0.195259066811539,0.609873642202128,0.42253360522641,0.698429371914595,0.729649199923469,0.439616240775545,0.951305373039821,0.272464491761653,0.241150885058588,0.877358946792213,0.961712447162925,0.756963231611857,0.865134038813044,0.75921911288301,-0.264272285756005,0.139892663368546,-0.0414394571794477,0.0245943616320416,-0.036461866849358,-0.0355260316507092,-0.157475135665177,0.00642339146889608,0.062463528834867,0.0125853080269367,0.213110423481213,0.428405640257069,0.793074892888111,0.872963742905387,0.800470408039203,0.782058657593757,0.318823661519765,0.960418219523334,0.67433099952273,0.944569328955448,0.829332058865982,0.779670715065921,0.949852532327971,0.997247550709708,0.980338618042941,0.971967707071112,0.976462085782201,0.999422392379728,0.951009965507351,0.972047709434151
"CCL7",0.417200572516734,0.922264263164877,1.69511886496612,0.629519441485735,0.689554023240301,0.612561752690568,1.91254696101826,-0.0392688820512373,0.287413015079323,-0.36812592686336,-0.993749905569414,0.383720330393474,0.218156052005632,0.0122401569567784,0.0461775398512656,0.117554667583445,0.347162976200026,0.000197318560976889,0.886783005632827,0.489767921859078,0.508980546825843,0.12919640561621,0.486384363393547,0.275616797846401,0.0412376716520035,0.409809061279463,0.204725974929938,0.419859496857297,0.0100586420952726,0.994567917304908,0.869909697742905,0.837523997656438,0.487501103858497,-0.328823727965742,1.29438106778613,0.518924421957117,0.64262297513652,1.13255761185166,0.946459655849187,0.101281475073108,-0.422896402992747,0.0319378594487534,-0.334762478703212,0.703387224613201,0.0678707086675488,0.403102676955579,0.254563035657646,0.0488572122667969,0.110520828604579,0.908117465435852,0.577125054639189,0.960838732370346,0.712008693753414,0.938825725477138,0.464637023909833,0.853381295742284,0.985597039484581,0.842910902636484,0.728961031233773,0.999874676446854,0.999422392379728,0.984151992291096,0.897543253150183
"HLA-E",-0.0617367799325272,0.0955615220213266,0.241984137982506,0.201367290692948,0.0905475482036548,0.237544992457398,0.331543280701397,0.09134985402069,-0.0428230376627877,0.0129641884362191,0.0100926004174386,0.74456752787629,0.303106178334002,0.009002108897309,0.0360145468268982,0.100671590760836,0.0103880267783234,0.0748128520173233,0.33950999162341,0.679393459434445,0.893630109734305,0.926510215549617,0.80083087998675,0.366577130207361,0.0335863480532015,0.392004490462007,0.185418575884631,0.0251265946860302,0.196949182520023,0.959451781224681,0.954185354937706,0.955509696571534,0.980195854207632,-0.116721317080434,-0.136832691895525,-0.0687734604058353,-0.149609615878043,-0.0798222483516603,-0.0978847281494845,-0.120864752382314,-0.100699187265676,-0.0548628692984444,-0.117480471083773,0.500024597888586,0.155260150920285,0.562507180031402,0.341675584799958,0.226212110742594,0.306482195234646,0.226521154216287,0.287308954595745,0.700447128105432,0.367069097672399,0.853667135406807,0.563631920594459,0.923090332345339,0.985597039484581,0.912555563662482,0.826042488108617,0.976462085782201,0.999422392379728,0.951009965507351,0.756906731024548
"ABL1",0.0712417101250902,0.0715893198862481,-0.213451856098285,0.0943086832873877,-0.0305339474500532,-0.0964612046579896,-0.111107510814362,-0.132698958218579,-0.15132957526182,-0.192480987545694,-0.250726148521674,0.631628186657254,0.584185448079019,0.39906001748729,0.410186716453252,0.864308125004097,0.483197986782389,0.51016213773203,0.222493054226765,0.0954991654432516,0.10628602601308,0.122981060158579,0.710738675244545,0.643285921425534,0.508711643913977,0.694227879479403,0.900917861422319,0.557006233235911,0.686082461769536,0.959451781224681,0.671383246867717,0.559439044710147,0.483383889234414,-0.0401041368155927,0.0537479282202302,-0.0434988852785788,0.196223547967485,0.240367808517231,0.27604805132967,-0.156195620150718,-0.0741884520589753,0.0686108426660929,-0.168896537156249,0.771534923974729,0.733260927771632,0.805339873131472,0.0962172407208676,0.0909689185975658,0.0678844759429021,0.248149197121058,0.658188149759537,0.673018316084596,0.243118822394179,0.949179254211048,0.926529475717209,0.951499330615701,0.985597039484581,0.871115186263522,0.695522806803148,0.976462085782201,0.999422392379728,0.951009965507351,0.664759678623696
"NUP107",-0.139947696335689,-0.313232071024599,-0.332285800808323,-0.173084096979956,-0.323874975390672,-0.390985598609746,-0.168300606089076,-0.014316021192965,0.0851449412798506,-0.117203643803858,0.0283116539628658,0.243963043820085,0.00341587569156036,0.00279258419593251,0.0156159241884108,0.0453289901461418,0.0188017482351334,0.177462743929566,0.918012458497593,0.282177537825678,0.192024293169487,0.80660570175496,0.338438928436687,0.00870894433073497,0.0169957274720194,0.365185380005549,0.0990587197788271,0.0388386478141807,0.33933754413559,0.994567917304908,0.798335783654638,0.596581934172022,0.923493754565326,0.0891117720783254,0.163356086149866,0.165242288189457,0.0276507102751649,0.115342746446216,0.00683941952148811,0.0687124984773226,0.0781768571205258,-0.0195095617163048,0.154606413926341,0.549234796238755,0.223277069861505,0.272967398987995,0.77151528259309,0.227254787146672,0.955635774679016,0.60836850591811,0.503574587625401,0.833629578627366,0.310662820394339,0.873165785723496,0.646981885415821,0.835609065321038,0.985597039484581,0.912555563662482,0.990823453540776,0.976462085782201,0.999422392379728,0.954291506392401,0.726591555137173
"PLA2G6",-0.437666203801985,-0.762706530031623,-0.321876764031577,-0.132571576587753,-0.431432809872091,-0.503589128073667,0.0180162985045703,0.0898813861440821,-0.16667614706794,0.100049932123151,0.0515669555993896,0.0115651063467744,0.000218640774261793,0.102591790853271,0.354441878389037,0.00716585908463699,0.0015775349733425,0.912429057307809,0.438573937279294,0.240395444724636,0.544791908056063,0.78888928740889,0.0307316910435412,0.00120146289545801,0.187312753622424,0.675468360835673,0.0316865331398792,0.00648449245504858,0.954593061804473,0.959451781224681,0.78445723884069,0.846307064711294,0.923493754565326,0.00481835187184063,-0.271253406782865,-0.276189149336595,-0.0545627808513375,0.0893199716061248,-0.257296132886815,-0.121759521145425,-0.0105446787125775,0.179781846395068,0.107249828168417,0.983132319097286,0.0913517230980771,0.293572265906085,0.708256229561421,0.66170060304408,0.102323333457062,0.571415582532726,0.931910501366906,0.446241400470318,0.437647319990305,0.997011108060841,0.500110512657439,0.835609065321038,0.985597039484581,0.969910531343762,0.728961031233773,0.976462085782201,0.999422392379728,0.925504671078065,0.771524198688332
"DOCK9",-0.954628250243967,-1.52254206746091,-0.922645367003986,-0.471555988896034,-0.710165524245639,-1.73237173315209,-0.54054492205035,0.182614553219339,0.163431717125045,0.377054447041179,0.0682081540462038,0.000101441428497689,0.000267997310477127,0.0136012112396261,0.0743207190494299,0.00915980996100033,0.000214554526880764,0.00495639302796453,0.353606866936442,0.369492066437541,0.0519543497207699,0.810992848848893,0.00114831697059384,0.00137781146359469,0.0437402588728885,0.454292643224558,0.0361155135812447,0.00173482660306446,0.0399399168945992,0.959451781224681,0.81858849729906,0.495891052988922,0.925447484775148,0.230028593423354,-0.495587159926694,-0.304924153889629,-0.286749868249265,0.100508771524583,-0.361510379528417,-0.248571717258154,-0.292655162639154,-0.0233017799572209,0.0735531980533658,0.17807119250181,0.0253284944680393,0.0796704758573257,0.0363328289760753,0.359317948459436,0.00236413268639907,0.092133510003507,0.108575439793214,0.85404809215581,0.511129473736973,0.829332058865982,0.373245874658575,0.827091246397003,0.985597039484581,0.948722476362504,0.435129141580915,0.97228035876662,0.999422392379728,0.954291506392401,0.791108145691804
"TIGIT",-0.808273703172983,-1.06452031008685,-0.126812217743977,-0.159694346754948,-0.900364454592517,-0.792994248294084,-0.242180735932132,0.0448449340099424,-0.075328934610772,-0.180503391353422,-0.167939061041666,0.0239469542647328,0.00228517494586555,0.683453960714598,0.406766575991695,0.0122737054959842,0.0206030126250564,0.360197822425059,0.857614610827502,0.761284176919919,0.517591723877827,0.613287264230308,0.0543967767592078,0.0064670450967995,0.761486105835556,0.694227879479403,0.0431485547250127,0.0420985745335087,0.542212679501552,0.994567917304908,0.969920443483232,0.837523997656438,0.845959482253223,-0.243991519949431,-0.0345760549493083,-0.365363556843805,-0.223159214743299,0.0058269628299743,0.0836544301885554,-0.161377589424733,-0.228509100206391,-0.113905656913137,-0.260702375656829,0.161385708861915,0.881050209832683,0.155336249423059,0.334171527097585,0.974007251355564,0.679675659282553,0.437417320305087,0.214540971092854,0.618913605932448,0.343896423601971,0.829332058865982,0.968370639663068,0.835609065321038,0.985597039484581,0.993311899580629,0.954285039426762,0.976462085782201,0.999422392379728,0.951009965507351,0.745767723213469
"TCF7",-0.838836727697712,-1.30113452254275,-0.749925725326754,-0.243346986072389,-0.880211132662632,-1.14037910339743,-0.403828297528026,0.223159417822971,0.219615874368033,0.107611683212717,0.10158876466966,0.000754378342838087,0.000828049584582949,0.0154590503251699,0.209378124752566,0.0157166871458054,0.00158102466218499,0.0651952509986556,0.277076875247042,0.194667891771086,0.664041485952689,0.708420677733103,0.00406645849567959,0.00310381499916523,0.047120242215719,0.540151575382021,0.0491472095277672,0.00648449245504858,0.178263343310334,0.959451781224681,0.756963231611857,0.875022202556035,0.889131060066242,0.155455491500989,-0.302619449097518,0.00513920224972802,0.0153807836991196,0.117453757177052,-0.100263489207319,-0.137511580774988,-0.0572057468555791,-0.227088053892195,0.0858100510361249,0.53706642460212,0.0450225535031268,0.971729999975004,0.920949842112062,0.495855876905061,0.431940643919433,0.406905381433467,0.717990518940862,0.21872560665152,0.659939692581132,0.873165785723496,0.43935802211672,0.982141392831879,0.997247550709708,0.964187665358425,0.840484054648286,0.976462085782201,0.999422392379728,0.86556571027551,0.866039734137258
"CXCL11",0.0836547494929175,-0.663717542592266,-0.0949230051252107,-0.182293311840226,-0.0806401696415774,0.055874317541852,1.08235677282382,0.168970275575455,0.433076227403378,0.337586266832587,-0.68991644688658,0.850975595392874,0.0797179509001189,0.81081473609998,0.697305070837209,0.826051880779288,0.884876721344,0.287285295980781,0.756221186537378,0.474925154755286,0.476122354774324,0.0678503492721129,0.877708742111888,0.115397340689175,0.851430687630035,0.897060282215219,0.871844864487964,0.91061858960128,0.48107537729326,0.986546483441693,0.864333239844026,0.833116287096921,0.396643679379265,0.170715769724969,-0.339746708476635,-0.108414019831904,0.0484736523362156,-0.647070568577513,-0.124368006299577,-0.20728206520905,-0.175201859123503,0.699531776097406,0.554918949918128,0.778935825040872,0.423446458481962,0.707544959780581,0.92806719632134,0.117055107392745,0.732458312951642,0.680986322271104,0.60938313809761,0.335209777192928,0.44858943848196,0.949179254211048,0.778306028746042,0.944505771782568,0.997247550709708,0.872198138865918,0.961882610511902,0.976462085782201,0.999422392379728,0.91223034798254,0.773384168149522
