"","C1D01 log2fc","C1D08 log2fc","C1D15 log2fc","C1D22 log2fc","C2D01 log2fc","C2D08 log2fc","C2D15 log2fc","C3D01 log2fc","C4D01 log2fc","FUW04 log2fc","FUW12 log2fc","C1D01 p.value","C1D08 p.value","C1D15 p.value","C1D22 p.value","C2D01 p.value","C2D08 p.value","C2D15 p.value","C3D01 p.value","C4D01 p.value","FUW04 p.value","FUW12 p.value","C1D01 BH.FDR","C1D08 BH.FDR","C1D15 BH.FDR","C1D22 BH.FDR","C2D01 BH.FDR","C2D08 BH.FDR","C2D15 BH.FDR","C3D01 BH.FDR","C4D01 BH.FDR","FUW04 BH.FDR","FUW12 BH.FDR"
"ICOSLG",0.580332179028804,0.904368410802049,0.691078932172306,-0.0415326978121303,0.552279832337836,0.950125572905964,0.602799667462515,-0.161416307144101,0.0580080623170637,0.136574875085557,-0.100391310575469,0.000853051926756186,7.1062596647349e-07,7.14213286613485e-05,0.751012329371666,0.00088474094830917,6.5526583651598e-06,0.00555315370060893,0.467846510145212,0.632928505638999,0.291864068647616,0.565143387737672,0.00446816303572119,4.46904774471106e-05,0.00285668609352277,0.904410592392262,0.010886160363978,0.000241415801001737,0.0414861957041007,0.961712447162925,0.935616901877149,0.702957714274683,0.842822457326775
"CD14",1.49970165457737,1.50363595321811,0.741816365337927,0.539797931658621,0.455252849168647,1.39569165725395,0.557372306669478,-0.290862544288722,-0.334404258887935,-0.228438735062033,-0.21758067291962,1.87898911143315e-07,1.27207094540659e-06,0.0158272902159662,0.0895595675915517,0.340568069524751,8.32949426815058e-05,0.120795215186348,0.129523949110767,0.230167001091525,0.5451620411414,0.425870278475585,3.54502612357054e-05,4.70893976088612e-05,0.0475555087744716,0.482883270041671,0.455701010286074,0.000957495510745174,0.262961891521049,0.936246853326614,0.781678660619038,0.846307064711294,0.760907396165402
"HCK",1.02638552228142,0.953099680705461,0.839047877085504,0.688699609366699,0.865526278862463,1.31397502252905,1.02538411310811,0.415279763859451,0.164714919056798,0.431901968044954,0.261724991311982,0.000835961570946859,0.000216508387686002,0.00143763488891077,0.0167753001415976,5.28949591391973e-05,5.69537609771355e-05,0.00734101627644842,0.194085224043254,0.632854524869688,0.215575262369705,0.490407835689905,0.00442200232856002,0.00120140928853213,0.0120421187846056,0.365185380005549,0.00374280157415218,0.000778821248066574,0.0480102341026396,0.955236841812886,0.935616901877149,0.622528563781902,0.806891962210716
"CCR7",-0.94835338299333,-1.06095473864105,-0.900808271973868,-0.4024634061563,-0.697452951488055,-0.823602034141044,-0.540016959950086,-0.0573472841441171,-0.190519743931829,-0.194859255961046,-0.656862632999709,0.0075524928185588,0.0012518652082356,0.00579390033549345,0.199715142419953,0.021725866862461,0.0382977363621833,0.0210637579973613,0.821381048046293,0.303794122746274,0.277384553999653,0.0421548105461459,0.0224984786068646,0.00419132709676079,0.0260265681737246,0.538178890223402,0.05940720578252,0.0696994173022372,0.0896397520789962,0.994567917304908,0.801340702766505,0.693323403535372,0.309136918505619
"PIK3CD",-0.157477081234302,-0.171565604360046,-0.247899985840414,0.0991910741629217,-0.146327412093392,-0.16763693149404,0.0584730947628223,0.206019509130964,0.14592317343615,0.0807649901346238,0.140436048136924,0.189644934907621,0.0297313841857204,0.139753295583482,0.300887990257659,0.407890956963009,0.0833391818800489,0.657189642233188,0.136103461504721,0.283682920259006,0.585571294699179,0.375320387718479,0.275925721727377,0.0503831240991549,0.235417753869795,0.628843562654004,0.521142847948224,0.129944840066412,0.801658054965483,0.936246853326614,0.798335783654638,0.863107689582644,0.729854975247728
"CEBPB",0.886873087925313,0.891934298180706,1.16306208883363,0.629049485865789,0.752388553973482,0.618025652230104,0.670420944267882,0.20508595636709,0.0898175417557877,0.125241401890068,0.428241146536299,0.0045277292038464,0.00179106021990503,0.000198269569084976,0.0559785850380255,0.00838842733997394,0.0105366206771514,0.0161722353185313,0.481474078157102,0.555051296575709,0.647827545205825,0.10298695862434,0.0151683191743109,0.00522546435291879,0.00386967503800332,0.428160528804357,0.0349106608413621,0.0252700309460495,0.0750285671335142,0.961712447162925,0.889968934452836,0.867861112464012,0.44986013903399
"CSF3R",0.488542640480173,0.347081563176696,0.657207468362765,0.414936216881359,0.603159141125784,0.492750251610897,0.756609964315885,0.287907491693932,0.0973853408972157,0.325224487171902,0.428063243016876,0.01070670142184,0.0352168966510944,0.00273659310903182,0.0399757401526978,0.0168891042101139,0.0523758771978633,0.0235382084096399,0.250971674943264,0.69854358660986,0.170122659393582,0.127326544145204,0.0291345817536607,0.0579440799549983,0.0169543690564032,0.395860970600958,0.0511214459637231,0.0884917805790765,0.0951616139989729,0.959451781224681,0.962094539738596,0.593928610114294,0.487501103858497
"TAP1",-0.385869991469113,-0.361366152968598,0.0410201297488639,0.202734409608196,-0.110459955695618,-0.0455403380554783,0.560227586348674,0.325999457087017,0.243482661762392,0.25308006816107,-0.103655727208783,0.0979058916185513,0.116381852678711,0.782441472161612,0.387680478987935,0.501526541184895,0.72626005766142,0.10069541864769,0.126883225971361,0.333027388137852,0.0763929830959622,0.560948918189736,0.161089344930523,0.160272819017398,0.838753547809607,0.6900224877584,0.610460263033657,0.772675174128503,0.23625734648786,0.936246853326614,0.81858849729906,0.528479906716108,0.842822457326775
"CASP8",-0.330114959646027,-0.367669837655845,-0.122942502512373,0.0806442602983049,-0.0645383095958468,-0.246274194214952,-0.0596914643053882,0.134478577517027,-0.163175080296487,-0.100439563213871,-0.150114035744745,0.0290571961647149,0.000408846755737625,0.231596558879511,0.533222795748976,0.25348649705183,0.0272733956486143,0.405221396905125,0.230437842764131,0.0862051875290164,0.19443911033315,0.0880054582834392,0.0618284700346942,0.00185125810997997,0.343017206777769,0.800541385660267,0.365072156059378,0.0521511551929584,0.582120077787566,0.959451781224681,0.671383246867717,0.596581934172022,0.429505534913882
"TNFRSF1A",0.811260585615774,0.849044467825617,0.983047584793882,0.547123675433046,0.803949121175673,0.808335356920343,0.990954115114631,-0.0389292785996123,-0.322373825126397,-0.306178919861894,-0.381080089500593,0.00011661690641641,0.000259453968702575,9.82653792965558e-07,0.00571734194210406,0.00151199624539111,0.000330055645265591,0.000383377113948755,0.842043426784119,0.0771121637161494,0.137786525834489,0.0357358023893754,0.0012453805477677,0.00137243875033325,0.000556182046818506,0.269667961602575,0.0126123848587908,0.00233514369025405,0.0120550803608331,0.994567917304908,0.661874343575451,0.563029154165884,0.298658119931902
"HLA-DRA",1.91476552457476,2.46756768587018,1.34401107831771,0.349933730916937,1.18481184775132,2.3668351713661,1.15982230987739,-0.162362363129338,0.213743887544765,0.178236329330436,0.148265361316994,4.5522345308004e-06,1.15034533840755e-06,0.00254339906158102,0.346144705460388,0.006120286254761,1.36082303805754e-05,0.00208897027029099,0.588388321867413,0.228923126151036,0.466476883976337,0.451175542164482,0.000230513744990596,4.70893976088612e-05,0.0161748749309534,0.669335175713699,0.0286287770264027,0.00035960312595398,0.0262746038441044,0.961712447162925,0.781678660619038,0.833116287096921,0.778443920036999
"IL16",-0.336829591131223,-0.401581175450165,-0.143396993431308,-0.108466478450673,-0.327377813251044,-0.385257902988415,-0.223708437972158,-0.0520948980583297,-0.0992846575954168,-0.149447869918866,-0.266229723475911,0.000889321827947674,0.00059058404598044,0.280905768897549,0.0518834239456561,0.0295686045514058,0.00310042526130555,0.150750842494277,0.654146936166425,0.279243298319212,0.131444539983693,0.0911144110271612,0.00453474013169715,0.00243993116806518,0.390646169539337,0.413605886665371,0.0721371990348951,0.00980357931787119,0.302570839899861,0.961712447162925,0.798335783654638,0.563029154165884,0.429505534913882
"IL6ST",-0.354463471491748,-0.417287474656609,-0.293351077458349,-0.101044897764531,-0.469941601123416,-0.40717058010835,0.0698652508763165,-0.112137559174723,0.308600069945344,0.285035640060288,0.376516863595469,0.0640967988008416,0.0496574313945177,0.313527736497945,0.561374523818511,0.0142069763627529,0.0837563232862302,0.740502772632786,0.666189633318137,0.0910119991671642,0.197582768913735,0.0576447188837999,0.117028348778311,0.0767926398068225,0.421512348830966,0.81680714776678,0.0462260786906096,0.130236480714303,0.851879205914953,0.961712447162925,0.671383246867717,0.601246490350397,0.369827680167564
"GTF3C1",-0.401688818724334,-0.277519010035136,-0.198874549537554,-0.12480096363488,-0.22946010790047,-0.247668562305383,-0.2064758864436,-0.0239245024141705,-0.164316925998047,0.0116326766852888,-0.0663299920595979,0.000213427749538447,0.0409257685860695,0.204474469097569,0.378535517674218,0.0863115017967077,0.0509377903025044,0.0901591093551848,0.82335632905406,0.154389708163101,0.91475087413849,0.598612416687921,0.00180298666028001,0.0661828143420438,0.319703175439845,0.684508316305454,0.166164319785498,0.0871020825112312,0.222838672030719,0.994567917304908,0.716267006723894,0.962207688822162,0.842822457326775
"CD164",0.460921816944756,0.377254446405417,0.235254599939245,0.0608319827468285,-0.0847268928030019,0.190825317114816,0.378839394655402,-0.0133969610734108,0.437063581554886,0.337522577837641,0.580498413924458,0.15670383599156,0.155569029160894,0.488134928788918,0.880835057850617,0.785951621666666,0.6248964618124,0.331755402450464,0.976335780178955,0.0925959373889425,0.328576425428404,0.110194558881984,0.236518323123261,0.204297147343541,0.596726500420146,0.962456839273068,0.839337014836477,0.689456914982102,0.525976352344434,0.999023509729966,0.671383246867717,0.747049424859336,0.44986013903399
"ICAM3",0.396124287451529,0.250309709891106,0.184255508551104,0.0633564984081019,0.202039875138655,0.0686369605018147,0.129989952282651,0.00708885924131888,0.283242023766524,0.253697060358467,0.428858109767933,0.0142980184491527,0.0358235670975304,0.222063788474075,0.760250535257558,0.131994594953246,0.710557849409779,0.558695415269426,0.976608197858947,0.146918697403388,0.167535372690151,0.0340115040302327,0.0364535064964883,0.0587714173252237,0.333390197019433,0.906399793699382,0.224351173404016,0.76459266685539,0.723619233506854,0.999023509729966,0.716267006723894,0.593928610114294,0.298658119931902
"SH2D1A",-1.04022918653863,-1.31851165192475,-0.825148402595941,-0.213371382643017,-0.804913462937662,-1.25384546014342,-0.327687908867818,0.2154834041529,-0.115024248355553,-0.159797692328028,-0.337932622839591,0.000441599923886733,9.42554199054233e-05,0.00423770369262029,0.299417060934706,0.00760698562892388,0.000144198030596926,0.05619375631451,0.307485744950678,0.446725722199816,0.343986749198331,0.0652629435834724,0.00294053596376342,0.00066685709583087,0.0215610361746173,0.628843562654004,0.0326178323179615,0.00135497024069787,0.164796197274677,0.959451781224681,0.859276825459641,0.754349185266816,0.392966234768568
"CARD9",0.74764321049696,0.728978770668726,0.291503752028471,0.156245781171647,0.200005430526022,0.532763049869272,0.405042646445991,0.54272049532807,-0.266701466883596,0.450426377366756,0.425568610252773,0.11925757018449,0.0126697418065053,0.571547006428616,0.637473019267186,0.676568456490486,0.158165815905404,0.257306744256164,0.0564807836124542,0.464293507738676,0.244762671401651,0.342028687526077,0.189606136866352,0.024899562022507,0.671152708793769,0.871730765600192,0.758292567076466,0.224365543364558,0.445299202294687,0.936246853326614,0.859276825459641,0.641368851913585,0.710027693234502
"CMA1",-0.344739937032431,-0.365136075124632,-0.109413999538967,-0.338206227324415,-0.508652431220763,-0.791544703788667,-0.411414324542961,-0.591802745380408,-0.385271447298788,-0.0999998876138548,-0.66453624635517,0.45291566418565,0.320206675271347,0.754182629771078,0.376792746779017,0.332123739431627,0.0390898172655996,0.338613701359215,0.0992253348841028,0.419275533052151,0.641903759153038,0.178129766896055,0.550107866800596,0.384791885782553,0.814632382538989,0.683540688067062,0.446513150874824,0.0709129377318249,0.527976184488473,0.936246853326614,0.850573303611174,0.867861112464012,0.549372968802397
"SLAMF1",-0.252544686814344,-0.323652223574467,0.0669793455883208,0.295017137739994,-0.390104963150452,-0.282714797820081,0.424410326243662,0.384035429041896,0.450423559786885,0.458665473867475,0.581748899197593,0.470227708134703,0.433672388774397,0.802046453966391,0.266806278855088,0.135020655823677,0.40175065657141,0.292029924920579,0.242780270225326,0.0150386221303859,0.191404645735045,0.00400472811211242,0.565071938013252,0.502988877144076,0.848520173728929,0.606475316594296,0.227656775231666,0.473730982540454,0.486143933838375,0.959451781224681,0.531991257862402,0.596581934172022,0.217851697711755
"TNFRSF13B",-0.530221758089105,-0.507919471339775,-0.10736370228189,-0.111522567923217,-0.46062788361592,-1.27077577164528,-0.265703291707658,-0.229267601690598,0.173224260890405,0.300930960638511,0.143498071633926,0.114459293395528,0.0844182229357444,0.66299523286512,0.739176866078393,0.194770196351224,0.0106856307858417,0.525146237792988,0.592959483676885,0.539128967682022,0.525020736220021,0.593381260191613,0.184569686785951,0.121270848176729,0.746034397219996,0.898194940995768,0.302027208588473,0.0255192701467781,0.699371224919603,0.961712447162925,0.889489914668454,0.841817950993008,0.842822457326775
"ITK",-0.97503564256743,-1.19852239014832,-0.750165793170512,-0.0855423808732849,-0.971080253880472,-1.30285164202351,-0.282308782122018,-0.0689775170325254,-0.189330528791135,-0.387059223052697,-0.645650730076034,0.00345419155304079,0.00486494407325544,0.0247867576368206,0.528371986409279,0.0439626072744098,0.00757705419367696,0.390605877041961,0.770532106209528,0.408715097478355,0.0597132239356155,0.0390026579446704,0.0125325155065454,0.0112390136549493,0.0656296503758685,0.795872311284799,0.097579747911043,0.0194936939710053,0.573309608185908,0.986546483441693,0.845234133368697,0.498097621216112,0.298658119931902
"PPARG",0.544481411754539,1.19208560516927,0.811412850191053,0.612633541881999,0.25169919778967,0.618126019657196,0.946077061423121,0.155438552501108,-0.460711118866973,-0.762829918330625,-1.24085153191834,0.294502011511547,0.0475255765966837,0.165319990997517,0.252151552446392,0.57913930107125,0.290496129145043,0.141303857381926,0.786099759774211,0.258936622788524,0.0693347465311683,0.0103311286961249,0.391286710130365,0.0743260337890757,0.268112077090529,0.592139654654735,0.675861534858407,0.363403691351434,0.288729181509639,0.986546483441693,0.787900233531259,0.515859989790286,0.217851697711755
"SERPING1",1.08315603357692,1.70088389963548,1.91298834603129,1.19445278469778,1.0249982838641,1.97211797321076,2.35065178627108,0.16410721146343,0.40702469635308,0.733011960282431,0.288404004207191,0.00619298430748053,0.00080804101590001,0.000160219491585177,0.0442293249358151,0.00213611361069892,0.00319061865046256,0.000606932710867549,0.728315561804095,0.33578424435062,0.0478270934758553,0.496136456679283,0.0192595006485383,0.00309021091215814,0.0037681172535173,0.407193182839354,0.0164933776037082,0.00991672481603939,0.0149358223630884,0.97684030327279,0.81858849729906,0.495891052988922,0.808161430957043
"CD58",0.784185672062468,0.888354718261919,0.972431448072961,0.414886167467204,0.623378566233997,0.775468608442097,0.639720825230099,0.0485203918614822,-0.136661555234218,-0.359946182965497,-0.40379583132058,4.04498001772121e-06,0.000454898243390937,4.9819750098777e-05,0.061234699598122,0.00112439217258565,0.00062865093669766,0.00066794446721184,0.83536663160257,0.447746536134228,0.112455234023317,0.0468286907662664,0.00022894586900302,0.0020115031699943,0.00272573708797122,0.450114804838144,0.0110813841244107,0.00349731819050806,0.0157523570184126,0.994567917304908,0.859276825459641,0.56138943621495,0.32323218260618
"YTHDF2",0.461870753185892,0.525753064477023,0.380766163935387,-0.103702425339997,-0.0615414691264197,0.180171044190701,0.237163830801411,-0.148032404715799,0.281595076099429,0.164990564015469,0.289167451002348,0.109388567362405,0.0361515875405946,0.0985934278238162,0.779030077851446,0.827174367897591,0.57976820543382,0.353447532131994,0.714303668356585,0.194289242613558,0.55388646006611,0.352167361912855,0.176896940363203,0.0591381460924178,0.181181429052857,0.920673612474901,0.871844864487964,0.649799612426816,0.537928703968875,0.971150144921145,0.756963231611857,0.849592781564819,0.710027693234502
"NFKB1",0.471012662261068,0.819709489265534,0.580203972783376,0.0784990695398433,0.335506851513042,0.99594242669708,0.596899574699269,0.285321849181014,0.609563605915662,0.328939976232061,0.552686751253714,0.0454517964845108,0.0062847809544766,0.0412142849755805,0.800010499974605,0.0107249836033357,0.00398462186299535,0.136569343747923,0.41720443361215,0.00485208065649578,0.404873185891538,0.0117784791958929,0.0873228454177955,0.0139444490479849,0.0948263629925957,0.930129559483421,0.0406514729430559,0.011869978812923,0.282738893991068,0.959451781224681,0.411617486296584,0.815509691155198,0.217851697711755
