"","C1D08 log2fc","C1D15 log2fc","C1D22 log2fc","C2D01 log2fc","C2D08 log2fc","C2D15 log2fc","C3D01 log2fc","C4D01 log2fc","FUW04 log2fc","FUW12 log2fc","C1D08 p.value","C1D15 p.value","C1D22 p.value","C2D01 p.value","C2D08 p.value","C2D15 p.value","C3D01 p.value","C4D01 p.value","FUW04 p.value","FUW12 p.value","C1D08 BH.FDR","C1D15 BH.FDR","C1D22 BH.FDR","C2D01 BH.FDR","C2D08 BH.FDR","C2D15 BH.FDR","C3D01 BH.FDR","C4D01 BH.FDR","FUW04 BH.FDR","FUW12 BH.FDR"
"OSM",-0.688280125272248,0.15998474403013,-0.0633743004126884,-0.157366743348514,-0.16165272836938,0.0781365446507936,-0.217126828605435,0.0218064490987039,0.1779303719208,0.10497461402241,0.113070697813481,0.534452414681013,0.847251122598004,0.635745920996454,0.552202615670056,0.703647533786177,0.434539744020922,0.824927566921478,0.578540235919945,0.724955828181936,0.829332058865982,0.827702040463221,0.971701421914559,0.985597039484581,0.964187665358425,0.954285039426762,0.976462085782201,0.999422392379728,0.940959119341059,0.905794699229527
"ARG2",0.961782856740493,0.785779197377238,0.168898436382012,0.546914948855378,0.851151891774753,0.636227510322199,0.730393924122163,0.783147759622897,0.838587730294735,0.578538161771994,0.014730961224404,0.0959414201497337,0.582968281867036,0.0615051995167663,0.0271662582406816,0.13154518034516,0.0474431621537686,0.0260920212183676,0.0101589014676066,0.187897711559103,0.829332058865982,0.500215135946003,0.923090332345339,0.985597039484581,0.830837061267061,0.737173980944166,0.97228035876662,0.999422392379728,0.855921200397625,0.648476248429588
"MERTK",-0.565006543804793,0.188950182629339,0.517133638016924,0.475860409524198,0.147265911486927,0.694284328335072,0.274327011949072,0.125615599406764,-0.0400047935950794,-0.367175085858507,0.0349503021359347,0.485454444534759,0.0221697841991158,0.0137854739003967,0.588003275734937,0.0045897232885479,0.32705520985622,0.720222717881578,0.899245477462931,0.216446467907358,0.829332058865982,0.807007215605778,0.827091246397003,0.985597039484581,0.964187665358425,0.435129141580915,0.976462085782201,0.999422392379728,0.96099806598184,0.648584024125592
"MX1",0.172551646522389,-0.0751048448266478,0.0158055312562122,-0.119188725748011,0.162510733908761,0.0541301001554814,-0.0203124426189299,-0.11783379828574,0.265076610656852,0.417702451149946,0.410382284319946,0.59679804654095,0.923592244437926,0.5053490625728,0.314261778497837,0.721341496039771,0.947831154600863,0.716558453107401,0.457097310429677,0.432103926484331,0.851663772031153,0.868348828643131,0.976668746343485,0.985597039484581,0.936318007262182,0.954285039426762,0.999874676446854,0.999422392379728,0.925504671078065,0.770048525327359
"CD68",-0.78213144363553,0.148342848677449,0.263559096385126,-0.0309562119453877,-0.0773304247211906,0.163428022248732,-0.010542893146535,-0.0185041779977084,-0.192923847304053,0.0960159227827312,0.0921080380712242,0.510670820374238,0.018278247029759,0.860329712421067,0.726573799447324,0.25162301979457,0.967063558722621,0.911193322410142,0.428204125361786,0.47760039771204,0.829332058865982,0.822016117779504,0.827091246397003,0.997247550709708,0.973051192733901,0.780638141015558,0.999874676446854,0.999422392379728,0.925504671078065,0.781279044512883
"TNFRSF12A",-0.278598572895251,-0.203218466380656,-0.183454819790392,-0.0824520377210566,-0.287276427350004,-0.172144652990553,-0.255513634512215,-0.479146551096798,-0.146808287923286,-0.432168991787267,0.290119695504354,0.673663172475403,0.547390998942237,0.70634419582723,0.38612710105167,0.421480378883464,0.216111722003341,0.0351804053534102,0.719908182546018,0.153485144854556,0.829332058865982,0.907722617796247,0.923090332345339,0.985597039484581,0.948722476362504,0.840484054648286,0.976462085782201,0.999422392379728,0.951009965507351,0.587440037460382
"HAVCR2",-0.562309087796133,0.578006764653245,0.429958521572239,0.224506015504024,0.254633208693567,0.412430410813489,-0.00297724163938386,-0.0350458224280181,-0.163956424751499,-0.0654282358883098,0.248049800846879,0.0822150178766125,0.050950674691347,0.380395715739185,0.345073959483331,0.049747916668254,0.993792633263193,0.877986516553226,0.632906782781316,0.846709389927962,0.829332058865982,0.500110512657439,0.827091246397003,0.985597039484581,0.947178330951197,0.667831052431898,0.999874676446854,0.999422392379728,0.951009965507351,0.948809110362996
"IFNAR2",-0.225718132134807,0.0386397747800091,0.114043867790541,-0.174299218304501,-0.125586685587486,0.176887454672227,0.0414276568537938,-0.0580613786323544,-0.430610994713797,-0.319558813263447,0.247866327532144,0.776699727693648,0.358882600685957,0.265335372403209,0.417171849746235,0.262526022741689,0.828452982754142,0.74499172113606,0.0462864903034827,0.0217576103518796,0.829332058865982,0.94449497148774,0.850641391643154,0.985597039484581,0.964187665358425,0.781768047591363,0.999874676446854,0.999422392379728,0.855921200397625,0.401058195700758
"ECSIT",-0.0143030897918512,-0.102192069076501,-0.0626258730230751,0.0879461885720603,0.0126286682532685,-0.103711498559934,-0.128814282357734,0.144421949269468,0.185493699724082,0.170131426722002,0.934684995828853,0.583909557651388,0.645440033980127,0.389726634631191,0.93312501109321,0.571013635841847,0.442818862514774,0.251330276560833,0.21854169412301,0.0793136179390967,0.997011108060841,0.860544925755745,0.924858377804435,0.985597039484581,0.988019341252919,0.895764777862619,0.976462085782201,0.999422392379728,0.86556571027551,0.512177538895592
"MAF",-0.0476801848095771,-0.430670774772673,-0.320336252755306,-0.180633869872317,-0.146687132942904,-0.0840005820492584,-0.295596526859705,-0.248641829540938,0.0334865354810398,-0.177569163863389,0.858656149141427,0.0287765613968473,0.0938415159455769,0.304506539106438,0.480524439643044,0.683950516875157,0.13390284248424,0.13781500668718,0.846888081155055,0.50906191983194,0.987803618727739,0.373245874658575,0.827091246397003,0.985597039484581,0.964187665358425,0.954285039426762,0.97228035876662,0.999422392379728,0.954291506392401,0.791108145691804
"CHIT1",0.0499454526687237,0.196565499752935,0.027710321165656,0.249298510676213,0.382829475904249,0.893283751401684,0.306043677337639,0.357355444934893,0.982209652573784,0.413855767379308,0.913626575890988,0.632915004689625,0.944677079421412,0.47576533572517,0.188431401195121,0.012908577830135,0.449773610592633,0.372743650719285,0.00815549819401997,0.422762590179071,0.995863139971032,0.895347183190464,0.976668746343485,0.985597039484581,0.880215769603307,0.663003192584927,0.976462085782201,0.999422392379728,0.855921200397625,0.76764715439974
"BST2",0.173499727905308,-0.290383668812994,0.149714213907085,-0.0560677000126515,-0.0629295089867804,0.165852399079627,-0.0329669518869724,0.107009384602804,0.530915692211385,0.217358927794596,0.53888473669559,0.473713337426877,0.565143639271828,0.804163152771362,0.819284020794848,0.523156673039101,0.910472982462754,0.716019791672905,0.159307653197161,0.226690579706919,0.873165785723496,0.802270108330007,0.923090332345339,0.985597039484581,0.980338618042941,0.889209240060453,0.999874676446854,0.999422392379728,0.855921200397625,0.664359860652414
"BATF",-0.055841556819498,-0.53533082526193,-0.142165890548691,-0.230967133445863,0.0749838579374885,-0.239468196886385,0.00331811090678573,-0.412422996993791,-0.171987137642576,0.361923736299352,0.887536090978221,0.0681358179938447,0.6095857763207,0.585331099085302,0.845548625223377,0.495852666049459,0.9935311940499,0.41007564159216,0.642900006587937,0.594810718379946,0.995863139971032,0.464637023909833,0.923090332345339,0.985597039484581,0.980338618042941,0.873198947071009,0.999874676446854,0.999422392379728,0.951009965507351,0.837932783380164
"LILRA1",-1.04341656157701,-0.640324677921461,-0.450619768172813,-0.318540147001596,-0.927223304466838,-0.107273587732666,-0.203367994306316,0.0562440331258796,-0.0410638829344056,0.613549375914027,0.00797311414399271,0.0228180008425229,0.143074629740473,0.237499782748832,0.0117100038683548,0.578913974887931,0.475906798307638,0.857950416353409,0.899874514081935,0.09797747555688,0.829332058865982,0.373245874658575,0.835609065321038,0.985597039484581,0.830837061267061,0.895764777862619,0.976462085782201,0.999422392379728,0.96099806598184,0.512177538895592
"AKT3",-0.0972708800107458,-0.251068946307487,-0.370045915620798,-0.172085018910896,-0.234442572150618,-0.24513946386042,-0.31079581579675,-0.303688884738768,-0.241938515526015,-0.136574280822077,0.395948971996166,0.0195719510392719,0.00707163321743019,0.109501302758027,0.077140654898829,0.00538145581460496,0.0414237466635514,0.00679463860053231,0.0298445954120521,0.127663649928889,0.851663772031153,0.373245874658575,0.800508880213097,0.985597039484581,0.842910902636484,0.435129141580915,0.97228035876662,0.999422392379728,0.855921200397625,0.567553218149038
"LCK",0.201888944160099,-0.17609439609773,-0.127584166613596,-0.117154420317969,0.146756417277659,-0.0486375808027986,-0.0542639852495437,-0.133634740229039,-0.185212648933967,-0.260556780610924,0.328936353645327,0.317568252522199,0.426256980935342,0.35694360806031,0.330540413861694,0.740680331921714,0.679569634307431,0.276691029282341,0.145921842098704,0.156201599138052,0.851663772031153,0.705120054508029,0.855815409175294,0.985597039484581,0.936677785878165,0.963735788201587,0.976462085782201,0.999422392379728,0.855921200397625,0.592113151411835
"LCP1",-0.454079842019964,0.129380856634576,0.0955038844006006,-0.125492697731382,-0.0611610570409955,0.0712574058421381,-0.116175031141285,-0.0407493705253735,0.0911265531851519,0.3897035226528,0.132198427763851,0.557532872637671,0.348333317721708,0.474115466417069,0.736320064837426,0.660197232912832,0.652134874902355,0.8819858713086,0.71475652961478,0.209878479558535,0.829332058865982,0.846015029257163,0.850641391643154,0.985597039484581,0.973051192733901,0.945010437440052,0.976462085782201,0.999422392379728,0.951009965507351,0.648584024125592
"ATF1",0.102234845357294,0.705750050062623,0.259302107466349,0.101968031466615,0.217682034419034,0.192488378740399,0.26372438807194,0.207034265191844,-0.0407521340477742,0.279007789363482,0.750284997311212,0.0215048504488082,0.427685521260386,0.746226786951021,0.324735179896512,0.409845469422473,0.443693177665106,0.439771712814239,0.918611519898788,0.515650175862484,0.945663493243375,0.373245874658575,0.855815409175294,0.985597039484581,0.936677785878165,0.840484054648286,0.976462085782201,0.999422392379728,0.963928295042681,0.791108145691804
"IGF1R",0.181861384049248,-0.408929499357871,-0.421705740165575,-0.292321372448621,-0.0988106193298232,-0.315183666737933,-0.300312926954387,-0.182658365178916,-0.11524444144856,0.04770218567349,0.380595284512971,0.00952652626803683,0.0828530186366757,0.178744793440312,0.582206406034852,0.0395562357024688,0.244483815299544,0.387038584465553,0.616515904458999,0.748945301135186,0.851663772031153,0.373245874658575,0.827091246397003,0.985597039484581,0.964187665358425,0.663003192584927,0.976462085782201,0.999422392379728,0.950811994342761,0.921528348788076
"MAPKAPK2",-0.135404708185775,0.0873126646505128,0.0928997932080057,0.122817276651525,0.0537772964475728,0.181133251545169,0.102126544162392,0.00551086272193864,0.0721190970369824,-0.0161764058181734,0.424832586389573,0.524519359854353,0.253318858759629,0.444829664756194,0.666053184743473,0.146128551052232,0.486928876855178,0.970538944414856,0.553486173431471,0.938154793833614,0.851663772031153,0.822685268612783,0.835609065321038,0.985597039484581,0.969910531343762,0.765821850884845,0.976462085782201,0.999422392379728,0.925504671078065,0.971248832652611
"CCR6",0.178093232357768,0.183156006979044,0.208156006697909,0.208642247302437,0.341525703860723,0.185519189828899,0.0706015720388495,0.0812739774426404,0.0368071814973348,-0.256853578290142,0.543814423026104,0.327046943523587,0.140146770259451,0.267524987468559,0.0972232818082923,0.538059537964817,0.780530891616255,0.775524537716631,0.9207546750602,0.395981815031925,0.873165785723496,0.705120054508029,0.835609065321038,0.985597039484581,0.871115186263522,0.895764777862619,0.993584872338611,0.999422392379728,0.963928295042681,0.762418726513121
"CD5",0.187169394332187,-0.235091549878932,0.0497104321288746,0.0878907530948686,0.214002821089309,-0.111449418145899,-0.118215572446393,-0.0961251819054947,-0.253093896299957,-0.214445651093779,0.434297880249208,0.444423352852011,0.718949596869689,0.608271982886673,0.0172626353381057,0.340490316211292,0.334774350316091,0.350255866726386,0.22259496885248,0.215741963002129,0.851663772031153,0.791243907010647,0.945518334296455,0.985597039484581,0.830837061267061,0.840484054648286,0.976462085782201,0.999422392379728,0.86556571027551,0.648584024125592
"IRF4",0.150808251437299,-0.0480726813149238,-0.167946191051699,0.169616195977823,0.0189979847163503,0.00891039051535496,-0.101687317250447,0.0474694618778244,0.258846178678418,0.158574870028448,0.289545617358216,0.785324472780172,0.285611836919177,0.245007060495094,0.911724840626692,0.959418584115297,0.477058977233775,0.587109977073131,0.113718234547228,0.362944344097425,0.829332058865982,0.945990451726443,0.835609065321038,0.985597039484581,0.980338618042941,0.990823453540776,0.976462085782201,0.999422392379728,0.855921200397625,0.756906731024548
"JAK2",-0.216005628624365,-0.29082623607897,0.00780284326037477,-0.144985211596435,-0.253000983123146,-0.0455122689666455,-0.0815129562964175,0.0160482180020523,0.0426605898633203,0.107736932133998,0.20934417454608,0.0214708359945157,0.937219322311301,0.352917092820098,0.104850145291148,0.73424342651771,0.398260245988533,0.932927030473712,0.82293255049294,0.341525573528775,0.829332058865982,0.373245874658575,0.976668746343485,0.985597039484581,0.871115186263522,0.96199485974311,0.976462085782201,0.999422392379728,0.954291506392401,0.745767723213469
"LTBR",-0.591916050851833,-0.0556819269621051,0.192590440283569,-0.123560235026471,-0.252310409957768,0.0543888684494299,0.181167641182113,0.165615062146666,-0.365302614610198,-0.231137314364868,0.0415035580571664,0.797042217592649,0.411073271021063,0.657348542262996,0.37305091082861,0.809369568918173,0.409060059647151,0.423478344182323,0.231949983500525,0.13474813838656,0.829332058865982,0.946732420307467,0.855815409175294,0.985597039484581,0.948722476362504,0.971967707071112,0.976462085782201,0.999422392379728,0.86556571027551,0.573921266760931
"TFE3",-0.52414072280671,0.0900901110642481,0.0357755925805833,-0.0073668976732156,0.0507062316412494,0.319997346106761,-0.410491175784027,-0.138718133448553,-0.0606019671061746,-0.0741429198678282,0.166354789981938,0.79898155838944,0.848092760469597,0.97772309245123,0.829890268663636,0.0577047560595731,0.0805783321340198,0.625431763030469,0.865028125392374,0.644233055533248,0.829332058865982,0.946732420307467,0.971701421914559,0.997247550709708,0.980338618042941,0.667831052431898,0.97228035876662,0.999422392379728,0.954291506392401,0.856655065974554
"CEACAM8",-0.0979031856346802,1.14580781361239,0.0455514095098665,0.962610739824346,0.62341841412225,1.21578101061315,0.404012406533916,0.323217681596031,0.443017646377739,0.521018165096406,0.823135132733849,0.00665492727737226,0.871008451255572,0.0462054810832273,0.106151742234141,0.0301032240765137,0.323070804619603,0.492781430511673,0.377000097740636,0.204644347863885,0.961707980451657,0.373245874658575,0.972324260805229,0.985597039484581,0.871115186263522,0.663003192584927,0.976462085782201,0.999422392379728,0.925504671078065,0.648584024125592
"CD79B",-0.288200587718057,-0.197273751986491,-0.291912376610972,-0.129812717599789,-0.0781794947135351,0.108188699619348,-0.0865195802227193,0.155501738438748,-0.151489982278651,-0.507602476430459,0.0471980821578192,0.271264374408979,0.214611160913488,0.639576712983867,0.64926495860261,0.704647652056273,0.743539185393151,0.550944021069977,0.47695960783963,0.0392555142853761,0.829332058865982,0.681006310565548,0.835609065321038,0.985597039484581,0.969910531343762,0.954285039426762,0.98919956366922,0.999422392379728,0.925504671078065,0.453441246643324
